wavelength,absorbance
11571.65623,0.08127
11563.94179,0.08113
11556.22735,0.08099
11548.51291,0.08093
11540.79848,0.08098
11533.08404,0.08081
11525.3696,0.0803
11517.65516,0.07986
11509.94073,0.0795
11502.22629,0.07908
11494.51185,0.07879
11486.79741,0.0787
11479.08298,0.07856
11471.36854,0.0781
11463.6541,0.0775
11455.93966,0.07712
11448.22523,0.07707
11440.51079,0.07724
11432.79635,0.0773
11425.08191,0.07702
11417.36748,0.07658
11409.65304,0.07629
11401.9386,0.07622
11394.22416,0.07613
11386.50973,0.07575
11378.79529,0.07516
11371.08085,0.07488
11363.36642,0.07503
11355.65198,0.0751
11347.93754,0.07498
11340.2231,0.07484
11332.50867,0.07461
11324.79423,0.07438
11317.07979,0.07423
11309.36535,0.07387
11301.65092,0.07317
11293.93648,0.07263
11286.22204,0.07244
11278.5076,0.07226
11270.79317,0.07218
11263.07873,0.07246
11255.36429,0.07274
11247.64985,0.07263
11239.93542,0.07223
11232.22098,0.07167
11224.50654,0.07103
11216.7921,0.07041
11209.07767,0.06984
11201.36323,0.06951
11193.64879,0.06965
11185.93435,0.06987
11178.21992,0.06972
11170.50548,0.0694
11162.79104,0.0692
11155.0766,0.06912
11147.36217,0.06916
11139.64773,0.06913
11131.93329,0.06884
11124.21885,0.06838
11116.50442,0.06791
11108.78998,0.06765
11101.07554,0.06757
11093.3611,0.06739
11085.64667,0.06703
11077.93223,0.06659
11070.21779,0.06634
11062.50335,0.06634
11054.78892,0.06628
11047.07448,0.06612
11039.36004,0.06605
11031.6456,0.06599
11023.93117,0.06594
11016.21673,0.06609
11008.50229,0.0662
11000.78785,0.06583
10993.07342,0.06538
10985.35898,0.06524
10977.64454,0.06496
10969.9301,0.06459
10962.21567,0.06454
10954.50123,0.06452
10946.78679,0.06427
10939.07235,0.06402
10931.35792,0.06391
10923.64348,0.06388
10915.92904,0.06377
10908.2146,0.06346
10900.50017,0.063
10892.78573,0.06255
10885.07129,0.06221
10877.35685,0.06195
10869.64242,0.06181
10861.92798,0.06179
10854.21354,0.06162
10846.4991,0.06114
10838.78467,0.06067
10831.07023,0.06055
10823.35579,0.06063
10815.64135,0.06059
10807.92692,0.06035
10800.21248,0.06006
10792.49804,0.05985
10784.7836,0.05955
10777.06917,0.05922
10769.35473,0.05904
10761.64029,0.05896
10753.92585,0.05895
10746.21142,0.05904
10738.49698,0.05891
10730.78254,0.05853
10723.0681,0.05818
10715.35367,0.05787
10707.63923,0.05751
10699.92479,0.05718
10692.21035,0.05691
10684.49592,0.0567
10676.78148,0.05659
10669.06704,0.05635
10661.3526,0.05593
10653.63817,0.05581
10645.92373,0.056
10638.20929,0.05602
10630.49485,0.05571
10622.78042,0.0552
10615.06598,0.05487
10607.35154,0.05477
10599.6371,0.05454
10591.92267,0.05427
10584.20823,0.05417
10576.49379,0.05413
10568.77935,0.05399
10561.06492,0.05389
10553.35048,0.05385
10545.63604,0.05372
10537.9216,0.05358
10530.20717,0.05347
10522.49273,0.05326
10514.77829,0.0529
10507.06385,0.05249
10499.34942,0.05229
10491.63498,0.05235
10483.92054,0.05237
10476.2061,0.05224
10468.49167,0.05209
10460.77723,0.05188
10453.06279,0.05152
10445.34835,0.05122
10437.63392,0.05117
10429.91948,0.05125
10422.20504,0.0512
10414.4906,0.05101
10406.77617,0.05093
10399.06173,0.05097
10391.34729,0.05098
10383.63285,0.05088
10375.91842,0.05079
10368.20398,0.05085
10360.48954,0.05089
10352.7751,0.05082
10345.06067,0.05076
10337.34623,0.05075
10329.63179,0.05082
10321.91735,0.05093
10314.20292,0.05087
10306.48848,0.05063
10298.77404,0.05055
10291.0596,0.05076
10283.34517,0.05095
10275.63073,0.0509
10267.91629,0.05081
10260.20185,0.05091
10252.48742,0.05118
10244.77298,0.05145
10237.05854,0.0515
10229.3441,0.05145
10221.62967,0.05155
10213.91523,0.05167
10206.20079,0.05163
10198.48635,0.05157
10190.77192,0.05159
10183.05748,0.05169
10175.34304,0.05192
10167.6286,0.05233
10159.91417,0.0527
10152.19973,0.05268
10144.48529,0.05235
10136.77085,0.05216
10129.05642,0.05228
10121.34198,0.0525
10113.62754,0.05261
10105.91311,0.05248
10098.19867,0.0522
10090.48423,0.05191
10082.76979,0.05172
10075.05536,0.05171
10067.34092,0.0518
10059.62648,0.05184
10051.91204,0.05179
10044.19761,0.05167
10036.48317,0.05155
10028.76873,0.05142
10021.05429,0.05123
10013.33986,0.05103
10005.62542,0.05091
9997.91098,0.05091
9990.19654,0.051
9982.48211,0.051
9974.76767,0.05087
9967.05323,0.05076
9959.33879,0.0507
9951.62436,0.0506
9943.90992,0.05055
9936.19548,0.05058
9928.48104,0.05062
9920.76661,0.05061
9913.05217,0.05057
9905.33773,0.05051
9897.62329,0.05043
9889.90886,0.05034
9882.19442,0.05022
9874.47998,0.05007
9866.76554,0.04993
9859.05111,0.04983
9851.33667,0.04969
9843.62223,0.04945
9835.90779,0.04917
9828.19336,0.04893
9820.47892,0.0488
9812.76448,0.04881
9805.05004,0.04889
9797.33561,0.0488
9789.62117,0.04852
9781.90673,0.04824
9774.19229,0.04805
9766.47786,0.04794
9758.76342,0.04777
9751.04898,0.04753
9743.33454,0.04736
9735.62011,0.04727
9727.90567,0.0472
9720.19123,0.0471
9712.47679,0.04696
9704.76236,0.04686
9697.04792,0.04675
9689.33348,0.04661
9681.61904,0.04648
9673.90461,0.04632
9666.19017,0.04612
9658.47573,0.04597
9650.76129,0.04589
9643.04686,0.04573
9635.33242,0.04552
9627.61798,0.04535
9619.90354,0.04519
9612.18911,0.04503
9604.47467,0.04491
9596.76023,0.04481
9589.04579,0.04469
9581.33136,0.04458
9573.61692,0.04449
9565.90248,0.04436
9558.18804,0.04416
9550.47361,0.04393
9542.75917,0.04372
9535.04473,0.04362
9527.33029,0.04357
9519.61586,0.04349
9511.90142,0.04341
9504.18698,0.04336
9496.47254,0.04323
9488.75811,0.04299
9481.04367,0.04278
9473.32923,0.04267
9465.61479,0.04258
9457.90036,0.04246
9450.18592,0.04236
9442.47148,0.04228
9434.75704,0.04214
9427.04261,0.04189
9419.32817,0.04171
9411.61373,0.0417
9403.89929,0.0417
9396.18486,0.04155
9388.47042,0.04133
9380.75598,0.04115
9373.04154,0.04101
9365.32711,0.04084
9357.61267,0.0407
9349.89823,0.04064
9342.18379,0.04055
9334.46936,0.04036
9326.75492,0.04015
9319.04048,0.04004
9311.32604,0.04
9303.61161,0.03993
9295.89717,0.0398
9288.18273,0.03964
9280.46829,0.03953
9272.75386,0.03946
9265.03942,0.03937
9257.32498,0.03921
9249.61054,0.03898
9241.89611,0.03878
9234.18167,0.03871
9226.46723,0.03869
9218.75279,0.03857
9211.03836,0.03831
9203.32392,0.03811
9195.60948,0.03805
9187.89504,0.03801
9180.18061,0.03794
9172.46617,0.03786
9164.75173,0.03774
9157.03729,0.03766
9149.32286,0.03763
9141.60842,0.03758
9133.89398,0.03748
9126.17954,0.03737
9118.46511,0.03733
9110.75067,0.03737
9103.03623,0.03736
9095.32179,0.03725
9087.60736,0.03712
9079.89292,0.03696
9072.17848,0.03682
9064.46404,0.03677
9056.74961,0.03672
9049.03517,0.03665
9041.32073,0.0366
9033.60629,0.03657
9025.89186,0.03652
9018.17742,0.03644
9010.46298,0.03637
9002.74854,0.03632
8995.03411,0.03628
8987.31967,0.03626
8979.60523,0.03626
8971.89079,0.03629
8964.17636,0.0363
8956.46192,0.03633
8948.74748,0.03647
8941.03304,0.03666
8933.31861,0.03681
8925.60417,0.03692
8917.88973,0.03701
8910.17529,0.03714
8902.46086,0.03729
8894.74642,0.03739
8887.03198,0.03753
8879.31754,0.03775
8871.60311,0.03804
8863.88867,0.03834
8856.17423,0.03868
8848.45979,0.03903
8840.74536,0.0393
8833.03092,0.03952
8825.31648,0.03979
8817.60205,0.04009
8809.88761,0.04044
8802.17317,0.04088
8794.45873,0.04134
8786.7443,0.04176
8779.02986,0.04211
8771.31542,0.04243
8763.60098,0.04272
8755.88655,0.04301
8748.17211,0.04331
8740.45767,0.0436
8732.74323,0.04383
8725.0288,0.04407
8717.31436,0.04436
8709.59992,0.04468
8701.88548,0.04499
8694.17105,0.04534
8686.45661,0.04569
8678.74217,0.04604
8671.02773,0.04644
8663.3133,0.04692
8655.59886,0.04745
8647.88442,0.04804
8640.16998,0.04868
8632.45555,0.0494
8624.74111,0.05014
8617.02667,0.05082
8609.31223,0.05147
8601.5978,0.05213
8593.88336,0.05284
8586.16892,0.05358
8578.45448,0.0543
8570.74005,0.05496
8563.02561,0.05557
8555.31117,0.05618
8547.59673,0.05683
8539.8823,0.05747
8532.16786,0.05808
8524.45342,0.0587
8516.73898,0.05938
8509.02455,0.06015
8501.31011,0.06091
8493.59567,0.06162
8485.88123,0.06234
8478.1668,0.06302
8470.45236,0.06361
8462.73792,0.06421
8455.02348,0.06489
8447.30905,0.06559
8439.59461,0.06627
8431.88017,0.06689
8424.16573,0.06741
8416.4513,0.06785
8408.73686,0.06824
8401.02242,0.06857
8393.30798,0.06881
8385.59355,0.06898
8377.87911,0.06913
8370.16467,0.06927
8362.45023,0.06938
8354.7358,0.06943
8347.02136,0.06947
8339.30692,0.06954
8331.59248,0.06962
8323.87805,0.06966
8316.16361,0.06966
8308.44917,0.06965
8300.73473,0.06964
8293.0203,0.06965
8285.30586,0.06964
8277.59142,0.06957
8269.87698,0.06946
8262.16255,0.06933
8254.44811,0.06918
8246.73367,0.06895
8239.01923,0.06865
8231.3048,0.06836
8223.59036,0.06811
8215.87592,0.06785
8208.16148,0.06752
8200.44705,0.06709
8192.73261,0.0666
8185.01817,0.06618
8177.30373,0.06582
8169.5893,0.06542
8161.87486,0.06497
8154.16042,0.06453
8146.44598,0.0641
8138.73155,0.06369
8131.01711,0.06332
8123.30267,0.06298
8115.58823,0.06262
8107.8738,0.06228
8100.15936,0.06202
8092.44492,0.06177
8084.73048,0.06147
8077.01605,0.06113
8069.30161,0.06081
8061.58717,0.06051
8053.87273,0.06023
8046.1583,0.05997
8038.44386,0.05971
8030.72942,0.05946
8023.01498,0.05927
8015.30055,0.05914
8007.58611,0.059
7999.87167,0.05882
7992.15723,0.05864
7984.4428,0.05844
7976.72836,0.05826
7969.01392,0.05815
7961.29948,0.0581
7953.58505,0.05806
7945.87061,0.05799
7938.15617,0.05788
7930.44173,0.05778
7922.7273,0.05774
7915.01286,0.05778
7907.29842,0.05783
7899.58398,0.05782
7891.86955,0.05778
7884.15511,0.05773
7876.44067,0.05769
7868.72623,0.05769
7861.0118,0.05769
7853.29736,0.05763
7845.58292,0.0575
7837.86848,0.05735
7830.15405,0.05721
7822.43961,0.05707
7814.72517,0.05692
7807.01073,0.05674
7799.2963,0.05651
7791.58186,0.05622
7783.86742,0.05595
7776.15298,0.05575
7768.43855,0.0556
7760.72411,0.05543
7753.00967,0.05524
7745.29523,0.05502
7737.5808,0.05477
7729.86636,0.05455
7722.15192,0.05439
7714.43748,0.05425
7706.72305,0.0541
7699.00861,0.05395
7691.29417,0.05384
7683.57973,0.05376
7675.8653,0.05371
7668.15086,0.05364
7660.43642,0.05356
7652.72198,0.0535
7645.00755,0.05348
7637.29311,0.05345
7629.57867,0.05342
7621.86423,0.05342
7614.1498,0.05348
7606.43536,0.05359
7598.72092,0.0537
7591.00648,0.05378
7583.29205,0.05383
7575.57761,0.0539
7567.86317,0.05402
7560.14874,0.05421
7552.4343,0.0545
7544.71986,0.05482
7537.00542,0.05512
7529.29099,0.05543
7521.57655,0.0558
7513.86211,0.05621
7506.14767,0.05671
7498.43324,0.05731
7490.7188,0.05794
7483.00436,0.05857
7475.28992,0.05923
7467.57549,0.05993
7459.86105,0.0607
7452.14661,0.06158
7444.43217,0.06255
7436.71774,0.06355
7429.0033,0.06458
7421.28886,0.06563
7413.57442,0.06675
7405.85999,0.06794
7398.14555,0.0692
7390.43111,0.07045
7382.71667,0.07164
7375.00224,0.07284
7367.2878,0.07408
7359.57336,0.07523
7351.85892,0.07626
7344.14449,0.07734
7336.43005,0.07853
7328.71561,0.07963
7321.00117,0.08058
7313.28674,0.08146
7305.5723,0.08236
7297.85786,0.08326
7290.14342,0.08417
7282.42899,0.08505
7274.71455,0.08577
7267.00011,0.08635
7259.28567,0.08691
7251.57124,0.0874
7243.8568,0.08785
7236.14236,0.08852
7228.42792,0.08956
7220.71349,0.09078
7212.99905,0.09193
7205.28461,0.09318
7197.57017,0.09461
7189.85574,0.09598
7182.1413,0.09727
7174.42686,0.09855
7166.71242,0.0999
7158.99799,0.10148
7151.28355,0.10301
7143.56911,0.10451
7135.85467,0.1064
7128.14024,0.1085
7120.4258,0.11056
7112.71136,0.11274
7104.99692,0.11515
7097.28249,0.11785
7089.56805,0.12092
7081.85361,0.12414
7074.13917,0.12745
7066.42474,0.13102
7058.7103,0.13474
7050.99586,0.13853
7043.28142,0.14252
7035.56699,0.14672
7027.85255,0.15092
7020.13811,0.15506
7012.42367,0.15914
7004.70924,0.16316
6996.9948,0.16708
6989.28036,0.17086
6981.56592,0.17447
6973.85149,0.17788
6966.13705,0.18096
6958.42261,0.18366
6950.70817,0.18607
6942.99374,0.18831
6935.2793,0.19042
6927.56486,0.19232
6919.85042,0.19397
6912.13599,0.19547
6904.42155,0.19683
6896.70711,0.19803
6888.99267,0.19917
6881.27824,0.20024
6873.5638,0.20118
6865.84936,0.20199
6858.13492,0.20263
6850.42049,0.20312
6842.70605,0.20358
6834.99161,0.20401
6827.27717,0.20442
6819.56274,0.2048
6811.8483,0.20509
6804.13386,0.20524
6796.41942,0.2053
6788.70499,0.20538
6780.99055,0.20548
6773.27611,0.20555
6765.56167,0.20562
6757.84724,0.2057
6750.1328,0.20578
6742.41836,0.20588
6734.70392,0.20602
6726.98949,0.20618
6719.27505,0.20634
6711.56061,0.20645
6703.84617,0.2065
6696.13174,0.20651
6688.4173,0.2065
6680.70286,0.20646
6672.98842,0.2064
6665.27399,0.20635
6657.55955,0.20629
6649.84511,0.20614
6642.13067,0.20592
6634.41624,0.20568
6626.7018,0.20542
6618.98736,0.20514
6611.27292,0.20481
6603.55849,0.20443
6595.84405,0.20402
6588.12961,0.20361
6580.41517,0.20322
6572.70074,0.20287
6564.9863,0.20252
6557.27186,0.20214
6549.55742,0.20181
6541.84299,0.20152
6534.12855,0.2013
6526.41411,0.20116
6518.69967,0.20109
6510.98524,0.20102
6503.2708,0.20094
6495.55636,0.20086
6487.84192,0.20083
6480.12749,0.2009
6472.41305,0.20103
6464.69861,0.20118
6456.98417,0.20132
6449.26974,0.20142
6441.5553,0.20149
6433.84086,0.20157
6426.12642,0.20167
6418.41199,0.20182
6410.69755,0.20202
6402.98311,0.20228
6395.26867,0.20255
6387.55424,0.20282
6379.8398,0.20305
6372.12536,0.20329
6364.41092,0.20355
6356.69649,0.20377
6348.98205,0.20391
6341.26761,0.20395
6333.55317,0.20391
6325.83874,0.2038
6318.1243,0.20362
6310.40986,0.2034
6302.69543,0.20316
6294.98099,0.20288
6287.26655,0.20251
6279.55211,0.20208
6271.83768,0.20161
6264.12324,0.20115
6256.4088,0.20068
6248.69436,0.20019
6240.97993,0.19966
6233.26549,0.19906
6225.55105,0.19839
6217.83661,0.19774
6210.12218,0.19714
6202.40774,0.19659
6194.6933,0.19605
6186.97886,0.19553
6179.26443,0.19497
6171.54999,0.19436
6163.83555,0.19375
6156.12111,0.1932
6148.40668,0.19271
6140.69224,0.19224
6132.9778,0.19175
6125.26336,0.19126
6117.54893,0.1908
6109.83449,0.19041
6102.12005,0.19011
6094.40561,0.18987
6086.69118,0.18966
6078.97674,0.18945
6071.2623,0.18928
6063.54786,0.18922
6055.83343,0.18931
6048.11899,0.18952
6040.40455,0.18983
6032.69011,0.19021
6024.97568,0.19062
6017.26124,0.19104
6009.5468,0.19145
6001.83236,0.19186
5994.11793,0.19228
5986.40349,0.19271
5978.68905,0.1932
5970.97461,0.19382
5963.26018,0.19462
5955.54574,0.19561
5947.8313,0.19679
5940.11686,0.19818
5932.40243,0.19974
5924.68799,0.20138
5916.97355,0.203
5909.25911,0.20446
5901.54468,0.20566
5893.83024,0.20663
5886.1158,0.20751
5878.40136,0.20833
5870.68693,0.20904
5862.97249,0.20962
5855.25805,0.21019
5847.54361,0.21091
5839.82918,0.21178
5832.11474,0.21269
5824.4003,0.21359
5816.68586,0.21449
5808.97143,0.21537
5801.25699,0.21625
5793.54255,0.21709
5785.82811,0.2178
5778.11368,0.2182
5770.39924,0.21823
5762.6848,0.21804
5754.97036,0.21779
5747.25593,0.21758
5739.54149,0.21742
5731.82705,0.21722
5724.11261,0.21686
5716.39818,0.21627
5708.68374,0.21559
5700.9693,0.21495
5693.25486,0.21442
5685.54043,0.21399
5677.82599,0.21356
5670.11155,0.21302
5662.39711,0.21229
5654.68268,0.21141
5646.96824,0.21055
5639.2538,0.20978
5631.53936,0.20913
5623.82493,0.20855
5616.11049,0.20804
5608.39605,0.20756
5600.68161,0.2071
5592.96718,0.2067
5585.25274,0.20634
5577.5383,0.20599
5569.82386,0.20561
5562.10943,0.20518
5554.39499,0.20471
5546.68055,0.20421
5538.96611,0.20376
5531.25168,0.20336
5523.53724,0.20299
5515.8228,0.20261
5508.10836,0.20218
5500.39393,0.20163
5492.67949,0.20114
5484.96505,0.20078
5477.25061,0.20032
5469.53618,0.19969
5461.82174,0.19903
5454.1073,0.19821
5446.39286,0.19718
5438.67843,0.19629
5430.96399,0.19576
5423.24955,0.19524
5415.53511,0.19445
5407.82068,0.19379
5400.10624,0.19339
5392.3918,0.19294
5384.67736,0.19253
5376.96293,0.19239
5369.24849,0.19244
5361.53405,0.1923
5353.81961,0.19184
5346.10518,0.19158
5338.39074,0.1921
5330.6763,0.19335
5322.96186,0.19489
5315.24743,0.19646
5307.53299,0.1982
5299.81855,0.20039
5292.10411,0.2032
5284.38968,0.2069
5276.67524,0.21131
5268.9608,0.21624
5261.24636,0.22189
5253.53193,0.22816
5245.81749,0.2348
5238.10305,0.24123
5230.38861,0.24706
5222.67418,0.25248
5214.95974,0.25728
5207.2453,0.26142
5199.53086,0.26502
5191.81643,0.26789
5184.10199,0.27009
5176.38755,0.27184
5168.67311,0.27307
5160.95868,0.27379
5153.24424,0.27418
5145.5298,0.27432
5137.81536,0.27426
5130.10093,0.27412
5122.38649,0.27406
5114.67205,0.27416
5106.95761,0.27447
5099.24318,0.27496
5091.52874,0.27562
5083.8143,0.27642
5076.09986,0.27718
5068.38543,0.27768
5060.67099,0.2778
5052.95655,0.27758
5045.24212,0.27716
5037.52768,0.27669
5029.81324,0.2762
5022.0988,0.27568
5014.38437,0.27513
5006.66993,0.27467
4998.95549,0.27453
4991.24105,0.27487
4983.52662,0.27584
4975.81218,0.2775
4968.09774,0.27994
4960.3833,0.28321
4952.66887,0.28722
4944.95443,0.29178
4937.23999,0.2968
4929.52555,0.30231
4921.81112,0.30837
4914.09668,0.3149
4906.38224,0.32173
4898.6678,0.32867
4890.95337,0.33558
4883.23893,0.34226
4875.52449,0.34855
4867.81005,0.35434
4860.09562,0.35958
4852.38118,0.36424
4844.66674,0.36838
4836.9523,0.37215
4829.23787,0.37569
4821.52343,0.37904
4813.80899,0.38217
4806.09455,0.38509
4798.38012,0.38786
4790.66568,0.39049
4782.95124,0.39294
4775.2368,0.39522
4767.52237,0.39739
4759.80793,0.39947
4752.09349,0.40145
4744.37905,0.40322
4736.66462,0.40478
4728.95018,0.40607
4721.23574,0.40702
4713.5213,0.40783
4705.80687,0.40856
4698.09243,0.4092
4690.37799,0.40957
4682.66355,0.40955
4674.94912,0.4092
4667.23468,0.40862
4659.52024,0.40784
4651.8058,0.4069
4644.09137,0.40585
4636.37693,0.4047
4628.66249,0.40342
4620.94805,0.40201
4613.23362,0.40045
4605.51918,0.39886
4597.80474,0.39748
4590.0903,0.39629
4582.37587,0.39524
4574.66143,0.3941
4566.94699,0.39275
4559.23255,0.39122
4551.51812,0.38964
4543.80368,0.38807
4536.08924,0.3864
4528.3748,0.38459
4520.66037,0.38264
4512.94593,0.38059
4505.23149,0.37868
4497.51705,0.37738
4489.80262,0.37713
4482.08818,0.37812
4474.37374,0.37985
4466.6593,0.38162
4458.94487,0.38341
4451.23043,0.38568
4443.51599,0.38882
4435.80155,0.39285
4428.08712,0.39758
4420.37268,0.40271
4412.65824,0.4079
4404.9438,0.41273
4397.22937,0.41679
4389.51493,0.41986
4381.80049,0.42201
4374.08605,0.42346
4366.37162,0.4245
4358.65718,0.42541
4350.94274,0.42641
4343.2283,0.42753
4335.51387,0.42867
4327.79943,0.42937
4320.08499,0.42914
4312.37055,0.42826
4304.65612,0.42744
4296.94168,0.4271
4289.22724,0.42723
4281.5128,0.42785
4273.79837,0.42897
4266.08393,0.43024
4258.36949,0.43074
4250.65505,0.43003
4242.94062,0.42883
4235.22618,0.42793
4227.51174,0.42738
4219.7973,0.42684
4212.08287,0.42631
4204.36843,0.42604
4196.65399,0.42611
4188.93955,0.42633
4181.22512,0.42672
4173.51068,0.42749
4165.79624,0.42862
4158.0818,0.43007
4150.36737,0.43186
4142.65293,0.4342
4134.93849,0.43732
4127.22405,0.44137
4119.50962,0.44629
4111.79518,0.45201
4104.08074,0.45867
4096.3663,0.46617
4088.65187,0.47429
4080.93743,0.48285
4073.22299,0.49167
4065.50855,0.50036
4057.79412,0.50833
4050.07968,0.51527
4042.36524,0.52114
4034.6508,0.52597
4026.93637,0.52977
4019.22193,0.53255
4011.50749,0.53435
4003.79305,0.53508
3996.07862,0.53468
3988.36418,0.53342
3980.64974,0.53169
3972.9353,0.52979
3965.22087,0.52747
3957.50643,0.52444
3949.79199,0.52106
3942.07755,0.51786
3934.36312,0.5144
3926.64868,0.51074
3918.93424,0.50743
3911.2198,0.5034
3903.50537,0.49827
3895.79093,0.49402
3888.07649,0.49122
3880.36205,0.48843
3872.64762,0.48542
3864.93318,0.4828
3857.21874,0.48128
3849.5043,0.48033
3841.78987,0.47918
3834.07543,0.47849
3826.36099,0.47848
3818.64655,0.47929
3810.93212,0.4802
3803.21768,0.48167
3795.50324,0.48523
3787.78881,0.48868
3780.07437,0.49132
3772.35993,0.49457
3764.64549,0.49685
3756.93106,0.49766
3749.21662,0.50059
3741.50218,0.50957
3733.78774,0.52318
3726.07331,0.53941
3718.35887,0.55851
3710.64443,0.59295
3702.92999,0.65316
3695.21556,0.73225
3687.50112,0.85636
3679.78668,1.03183
3672.07224,1.29039
3664.35781,1.64755
3656.64337,1.54229
3648.92893,1.1062
3641.21449,0.7131
3633.50006,0.42088
3625.78562,0.23179
3618.07118,0.18276
3610.35674,0.20336
3602.64231,0.27972
3594.92787,0.34138
